clave_medicamento,establecimiento_salud,unidad_almacen,corte,nombre_medicamento,unidad_medida,corte_anio,corte_mes,consumo_arv_mensual,numero_pacientes
010.000.5861.00,Jalisco,Almacen  Estatal de Jalisco,2024-12-25 00:00:00-06,Darunavir 75 Mg,comprimidos,2024,Diciembre 25,0.0,0
010.000.6098.00,Jalisco,Almacen  Estatal de Jalisco,2024-12-25 00:00:00-06,"Darunavir 800 Mg, Cobicistat 150 Mg",tableta,2024,Diciembre 25,0.0,0
010.000.6318.00,Jalisco,Almacen  Estatal de Jalisco,2024-12-25 00:00:00-06,Dolutegravir 10 Mg,tableta,2024,Diciembre 25,0.0,0
010.000.6010.00,Jalisco,Almacen  Estatal de Jalisco,2024-12-25 00:00:00-06,Dolutegravir 50 Mg,tableta,2024,Diciembre 25,0.0,0
010.000.6108.00,Jalisco,Almacen  Estatal de Jalisco,2024-12-25 00:00:00-06,"Dolutegravir 50 Mg, Abacavir 600 Mg, Lamivudina 300 Mg",tableta,2024,Diciembre 25,0.0,0
010.000.7026.00,Jalisco,Almacen  Estatal de Jalisco,2024-12-25 00:00:00-06,"Dolutegravir 50 Mg, Lamivudina 300 Mg",tableta,2024,Diciembre 25,0.0,0
010.000.7106.00,Jalisco,Almacen  Estatal de Jalisco,2024-12-25 00:00:00-06,Dolutegravir 5Mg Tableta Dispersable,tableta,2024,Diciembre 25,0.0,0
010.000.6320.00,Jalisco,Almacen  Estatal de Jalisco,2024-12-25 00:00:00-06,Doravirina 100 Mg,tableta,2024,Diciembre 25,0.0,0
010.000.4370.00,Jalisco,Almacen  Estatal de Jalisco,2024-12-25 00:00:00-06,Efavirenz 600 Mg,tableta,2024,Diciembre 25,0.0,0
010.000.5640.01,Jalisco,Almacen  Estatal de Jalisco,2024-12-25 00:00:00-06,"Efavirenz 600 Mg, Emtricitabina 200 Mg, Tenofovir Succinato 245 Mg - Tableta",tableta,2024,Diciembre 25,0.0,0
010.000.6162.00,Jalisco,Almacen  Estatal de Jalisco,2024-12-25 00:00:00-06,"Emtricitabina 200 Mg, Tenofovir Alafenamida 10 Mg",tableta,2024,Diciembre 25,0.0,0
010.000.6163.00,Jalisco,Almacen  Estatal de Jalisco,2024-12-25 00:00:00-06,"Emtricitabina 200 Mg, Tenofovir Alafenamida 25 Mg",tabletas,2024,Diciembre 25,0.0,0
010.000.4396.01,Jalisco,Almacen  Estatal de Jalisco,2024-12-25 00:00:00-06,"Emtricitabina 200 Mg, Tenofovir Succinato 245 Mg - Tableta",tableta,2024,Diciembre 25,0.0,0
010.000.4269.01,Jalisco,Almacen  Estatal de Jalisco,2024-12-25 00:00:00-06,Enfuvirtida 108 Mg,caja,2024,Diciembre 25,0.0,0
010.000.6074.00,Jalisco,Almacen  Estatal de Jalisco,2024-12-25 00:00:00-06,Etravirina 200 Mg,tableta,2024,Diciembre 25,0.0,0
010.000.5282.01,Jalisco,Almacen  Estatal de Jalisco,2024-12-25 00:00:00-06,Lamivudina 150 Mg,tableta,2024,Diciembre 25,0.0,0
010.000.4268.00,Jalisco,Almacen  Estatal de Jalisco,2024-12-25 00:00:00-06,"Lamivudina 150 Mg, Zidovudina 300 Mg",tableta,2024,Diciembre 25,0.0,0
010.000.4271.00,Jalisco,Almacen  Estatal de Jalisco,2024-12-25 00:00:00-06,Lamivudina Solucion,suspension,2024,Diciembre 25,0.0,0
010.000.5286.00,Jalisco,Almacen  Estatal de Jalisco,2024-12-25 00:00:00-06,"Lopinavir 100 Mg, Ritonavir 25 Mg",tableta,2024,Diciembre 25,0.0,0
010.000.5288.00,Jalisco,Almacen  Estatal de Jalisco,2024-12-25 00:00:00-06,"Lopinavir 200 Mg, Ritonavir 50 Mg",capsulas,2024,Diciembre 25,0.0,0
010.000.5276.00,Jalisco,Almacen  Estatal de Jalisco,2024-12-25 00:00:00-06,"Lopinavir 8.0 G, Ritonavir 2.0 G - Solucion",ml,2024,Diciembre 25,0.0,0
010.000.5324.00,Jalisco,Almacen  Estatal de Jalisco,2024-12-25 00:00:00-06,Maraviroc 150 Mg,tableta,2024,Diciembre 25,0.0,0
010.000.5325.00,Jalisco,Almacen  Estatal de Jalisco,2024-12-25 00:00:00-06,Maraviroc 300 Mg,tableta,2024,Diciembre 25,0.0,0
010.000.5259.00,Jalisco,Almacen  Estatal de Jalisco,2024-12-25 00:00:00-06,Nevirapina Suspension,suspension,2024,Diciembre 25,0.0,0
010.000.5280.00,Jalisco,Almacen  Estatal de Jalisco,2024-12-25 00:00:00-06,Raltegravir 400 Mg,comprimidos,2024,Diciembre 25,0.0,0
010.000.5281.01,Jalisco,Almacen  Estatal de Jalisco,2024-12-25 00:00:00-06,Ritonavir 100 Mg (Tabletas),tabletas,2024,Diciembre 25,0.0,0
010.000.4277.00,Jalisco,Almacen  Estatal de Jalisco,2024-12-25 00:00:00-06,Tenofovir 300 Mg,capsulas,2024,Diciembre 25,0.0,0
010.000.5273.00,Jalisco,Almacen  Estatal de Jalisco,2024-12-25 00:00:00-06,Zidovudina Solucion,suspension,2024,Diciembre 25,0.0,0
010.000.6121.00,Jalisco,Almacen  Estatal de Jalisco,2024-12-25 00:00:00-06,Zidovudina Solución Inyectable 200 Mg,solución inyectable,2024,Diciembre 25,0.0,0
010.000.4371.00,Hidalgo,Capasits - Pachuca,2024-12-25 00:00:00-06,"Abacavir 600 Mg, Lamivudina 300 Mg",tableta,2024,Diciembre 25,0.0,0
010.000.4272.00,Hidalgo,Capasits - Pachuca,2024-12-25 00:00:00-06,Abacavir Solucion,ml,2024,Diciembre 25,0.0,0
010.000.4273.00,Hidalgo,Capasits - Pachuca,2024-12-25 00:00:00-06,Abacavir Tableta,tableta,2024,Diciembre 25,0.0,0
010.000.6203.00,Hidalgo,Capasits - Pachuca,2024-12-25 00:00:00-06,"Bictegravir 50 Mg, Emtricitabina 200 Mg, Tenofovir Alafenamida 25 Mg",envase,2024,Diciembre 25,1592.0,1589
010.000.5862.00,Hidalgo,Capasits - Pachuca,2024-12-25 00:00:00-06,Darunavir 150 Mg,comprimidos,2024,Diciembre 25,0.0,0
010.000.5860.01,Hidalgo,Capasits - Pachuca,2024-12-25 00:00:00-06,Darunavir 400 Mg,tableta,2024,Diciembre 25,0.0,0
010.000.4289.01,Hidalgo,Capasits - Pachuca,2024-12-25 00:00:00-06,Darunavir 600 Mg,tableta,2024,Diciembre 25,4.0,4
010.000.5861.00,Hidalgo,Capasits - Pachuca,2024-12-25 00:00:00-06,Darunavir 75 Mg,comprimidos,2024,Diciembre 25,0.0,0
010.000.6098.00,Hidalgo,Capasits - Pachuca,2024-12-25 00:00:00-06,"Darunavir 800 Mg, Cobicistat 150 Mg",tableta,2024,Diciembre 25,124.0,124
010.000.6318.00,Hidalgo,Capasits - Pachuca,2024-12-25 00:00:00-06,Dolutegravir 10 Mg,tableta,2024,Diciembre 25,2.0,1
010.000.6010.00,Hidalgo,Capasits - Pachuca,2024-12-25 00:00:00-06,Dolutegravir 50 Mg,tableta,2024,Diciembre 25,39.0,34
010.000.6108.00,Hidalgo,Capasits - Pachuca,2024-12-25 00:00:00-06,"Dolutegravir 50 Mg, Abacavir 600 Mg, Lamivudina 300 Mg",tableta,2024,Diciembre 25,28.0,28
010.000.7026.00,Hidalgo,Capasits - Pachuca,2024-12-25 00:00:00-06,"Dolutegravir 50 Mg, Lamivudina 300 Mg",tableta,2024,Diciembre 25,17.0,17
010.000.7106.00,Hidalgo,Capasits - Pachuca,2024-12-25 00:00:00-06,Dolutegravir 5Mg Tableta Dispersable,tableta,2024,Diciembre 25,2.0,1
010.000.6320.00,Hidalgo,Capasits - Pachuca,2024-12-25 00:00:00-06,Doravirina 100 Mg,tableta,2024,Diciembre 25,0.0,0
010.000.4370.00,Hidalgo,Capasits - Pachuca,2024-12-25 00:00:00-06,Efavirenz 600 Mg,tableta,2024,Diciembre 25,0.0,0
010.000.5640.01,Hidalgo,Capasits - Pachuca,2024-12-25 00:00:00-06,"Efavirenz 600 Mg, Emtricitabina 200 Mg, Tenofovir Succinato 245 Mg - Tableta",tableta,2024,Diciembre 25,1.0,1
010.000.6162.00,Hidalgo,Capasits - Pachuca,2024-12-25 00:00:00-06,"Emtricitabina 200 Mg, Tenofovir Alafenamida 10 Mg",tableta,2024,Diciembre 25,49.0,49
010.000.6163.00,Hidalgo,Capasits - Pachuca,2024-12-25 00:00:00-06,"Emtricitabina 200 Mg, Tenofovir Alafenamida 25 Mg",tabletas,2024,Diciembre 25,0.0,0
010.000.4396.01,Hidalgo,Capasits - Pachuca,2024-12-25 00:00:00-06,"Emtricitabina 200 Mg, Tenofovir Succinato 245 Mg - Tableta",tableta,2024,Diciembre 25,100.0,100
010.000.4269.01,Hidalgo,Capasits - Pachuca,2024-12-25 00:00:00-06,Enfuvirtida 108 Mg,caja,2024,Diciembre 25,0.0,0
010.000.6074.00,Hidalgo,Capasits - Pachuca,2024-12-25 00:00:00-06,Etravirina 200 Mg,tableta,2024,Diciembre 25,2.0,2
010.000.5282.01,Hidalgo,Capasits - Pachuca,2024-12-25 00:00:00-06,Lamivudina 150 Mg,tableta,2024,Diciembre 25,0.0,0
010.000.4268.00,Hidalgo,Capasits - Pachuca,2024-12-25 00:00:00-06,"Lamivudina 150 Mg, Zidovudina 300 Mg",tableta,2024,Diciembre 25,7.0,7
010.000.4271.00,Hidalgo,Capasits - Pachuca,2024-12-25 00:00:00-06,Lamivudina Solucion,suspension,2024,Diciembre 25,2.0,2
010.000.5286.00,Hidalgo,Capasits - Pachuca,2024-12-25 00:00:00-06,"Lopinavir 100 Mg, Ritonavir 25 Mg",tableta,2024,Diciembre 25,0.0,0
010.000.5288.00,Hidalgo,Capasits - Pachuca,2024-12-25 00:00:00-06,"Lopinavir 200 Mg, Ritonavir 50 Mg",capsulas,2024,Diciembre 25,0.0,0
010.000.5276.00,Hidalgo,Capasits - Pachuca,2024-12-25 00:00:00-06,"Lopinavir 8.0 G, Ritonavir 2.0 G - Solucion",ml,2024,Diciembre 25,0.0,0
010.000.5324.00,Hidalgo,Capasits - Pachuca,2024-12-25 00:00:00-06,Maraviroc 150 Mg,tableta,2024,Diciembre 25,0.0,0
010.000.5325.00,Hidalgo,Capasits - Pachuca,2024-12-25 00:00:00-06,Maraviroc 300 Mg,tableta,2024,Diciembre 25,0.0,0
010.000.5259.00,Hidalgo,Capasits - Pachuca,2024-12-25 00:00:00-06,Nevirapina Suspension,suspension,2024,Diciembre 25,0.0,0
010.000.5280.00,Hidalgo,Capasits - Pachuca,2024-12-25 00:00:00-06,Raltegravir 400 Mg,comprimidos,2024,Diciembre 25,7.0,7
010.000.5281.01,Hidalgo,Capasits - Pachuca,2024-12-25 00:00:00-06,Ritonavir 100 Mg (Tabletas),tabletas,2024,Diciembre 25,14.0,7
010.000.4277.00,Hidalgo,Capasits - Pachuca,2024-12-25 00:00:00-06,Tenofovir 300 Mg,capsulas,2024,Diciembre 25,4.0,4
010.000.5273.00,Hidalgo,Capasits - Pachuca,2024-12-25 00:00:00-06,Zidovudina Solucion,suspension,2024,Diciembre 25,6.0,2
010.000.6121.00,Hidalgo,Capasits - Pachuca,2024-12-25 00:00:00-06,Zidovudina Solución Inyectable 200 Mg,solución inyectable,2024,Diciembre 25,0.0,0
010.000.4371.00,Hidalgo,Almacen Estatal de Hidalgo,2024-12-25 00:00:00-06,"Abacavir 600 Mg, Lamivudina 300 Mg",tableta,2024,Diciembre 25,0.0,0
010.000.4272.00,Hidalgo,Almacen Estatal de Hidalgo,2024-12-25 00:00:00-06,Abacavir Solucion,ml,2024,Diciembre 25,0.0,0
010.000.4273.00,Hidalgo,Almacen Estatal de Hidalgo,2024-12-25 00:00:00-06,Abacavir Tableta,tableta,2024,Diciembre 25,0.0,0
010.000.6203.00,Hidalgo,Almacen Estatal de Hidalgo,2024-12-25 00:00:00-06,"Bictegravir 50 Mg, Emtricitabina 200 Mg, Tenofovir Alafenamida 25 Mg",envase,2024,Diciembre 25,0.0,0
010.000.5862.00,Hidalgo,Almacen Estatal de Hidalgo,2024-12-25 00:00:00-06,Darunavir 150 Mg,comprimidos,2024,Diciembre 25,0.0,0
010.000.5860.01,Hidalgo,Almacen Estatal de Hidalgo,2024-12-25 00:00:00-06,Darunavir 400 Mg,tableta,2024,Diciembre 25,0.0,0
010.000.4289.01,Hidalgo,Almacen Estatal de Hidalgo,2024-12-25 00:00:00-06,Darunavir 600 Mg,tableta,2024,Diciembre 25,0.0,0
010.000.5861.00,Hidalgo,Almacen Estatal de Hidalgo,2024-12-25 00:00:00-06,Darunavir 75 Mg,comprimidos,2024,Diciembre 25,0.0,0
010.000.6098.00,Hidalgo,Almacen Estatal de Hidalgo,2024-12-25 00:00:00-06,"Darunavir 800 Mg, Cobicistat 150 Mg",tableta,2024,Diciembre 25,0.0,0
010.000.6318.00,Hidalgo,Almacen Estatal de Hidalgo,2024-12-25 00:00:00-06,Dolutegravir 10 Mg,tableta,2024,Diciembre 25,0.0,0
010.000.6010.00,Hidalgo,Almacen Estatal de Hidalgo,2024-12-25 00:00:00-06,Dolutegravir 50 Mg,tableta,2024,Diciembre 25,0.0,0
010.000.6108.00,Hidalgo,Almacen Estatal de Hidalgo,2024-12-25 00:00:00-06,"Dolutegravir 50 Mg, Abacavir 600 Mg, Lamivudina 300 Mg",tableta,2024,Diciembre 25,0.0,0
010.000.7026.00,Hidalgo,Almacen Estatal de Hidalgo,2024-12-25 00:00:00-06,"Dolutegravir 50 Mg, Lamivudina 300 Mg",tableta,2024,Diciembre 25,0.0,0
010.000.7106.00,Hidalgo,Almacen Estatal de Hidalgo,2024-12-25 00:00:00-06,Dolutegravir 5Mg Tableta Dispersable,tableta,2024,Diciembre 25,0.0,0
010.000.6320.00,Hidalgo,Almacen Estatal de Hidalgo,2024-12-25 00:00:00-06,Doravirina 100 Mg,tableta,2024,Diciembre 25,0.0,0
010.000.4370.00,Hidalgo,Almacen Estatal de Hidalgo,2024-12-25 00:00:00-06,Efavirenz 600 Mg,tableta,2024,Diciembre 25,0.0,0
010.000.5640.01,Hidalgo,Almacen Estatal de Hidalgo,2024-12-25 00:00:00-06,"Efavirenz 600 Mg, Emtricitabina 200 Mg, Tenofovir Succinato 245 Mg - Tableta",tableta,2024,Diciembre 25,0.0,0
010.000.6162.00,Hidalgo,Almacen Estatal de Hidalgo,2024-12-25 00:00:00-06,"Emtricitabina 200 Mg, Tenofovir Alafenamida 10 Mg",tableta,2024,Diciembre 25,0.0,0
010.000.6163.00,Hidalgo,Almacen Estatal de Hidalgo,2024-12-25 00:00:00-06,"Emtricitabina 200 Mg, Tenofovir Alafenamida 25 Mg",tabletas,2024,Diciembre 25,0.0,0
010.000.4396.01,Hidalgo,Almacen Estatal de Hidalgo,2024-12-25 00:00:00-06,"Emtricitabina 200 Mg, Tenofovir Succinato 245 Mg - Tableta",tableta,2024,Diciembre 25,0.0,0
010.000.4269.01,Hidalgo,Almacen Estatal de Hidalgo,2024-12-25 00:00:00-06,Enfuvirtida 108 Mg,caja,2024,Diciembre 25,0.0,0
010.000.6074.00,Hidalgo,Almacen Estatal de Hidalgo,2024-12-25 00:00:00-06,Etravirina 200 Mg,tableta,2024,Diciembre 25,0.0,0
010.000.5282.01,Hidalgo,Almacen Estatal de Hidalgo,2024-12-25 00:00:00-06,Lamivudina 150 Mg,tableta,2024,Diciembre 25,0.0,0
010.000.4268.00,Hidalgo,Almacen Estatal de Hidalgo,2024-12-25 00:00:00-06,"Lamivudina 150 Mg, Zidovudina 300 Mg",tableta,2024,Diciembre 25,0.0,0
010.000.4271.00,Hidalgo,Almacen Estatal de Hidalgo,2024-12-25 00:00:00-06,Lamivudina Solucion,suspension,2024,Diciembre 25,0.0,0
010.000.5286.00,Hidalgo,Almacen Estatal de Hidalgo,2024-12-25 00:00:00-06,"Lopinavir 100 Mg, Ritonavir 25 Mg",tableta,2024,Diciembre 25,0.0,0
010.000.5288.00,Hidalgo,Almacen Estatal de Hidalgo,2024-12-25 00:00:00-06,"Lopinavir 200 Mg, Ritonavir 50 Mg",capsulas,2024,Diciembre 25,0.0,0
010.000.5276.00,Hidalgo,Almacen Estatal de Hidalgo,2024-12-25 00:00:00-06,"Lopinavir 8.0 G, Ritonavir 2.0 G - Solucion",ml,2024,Diciembre 25,0.0,0
010.000.5324.00,Hidalgo,Almacen Estatal de Hidalgo,2024-12-25 00:00:00-06,Maraviroc 150 Mg,tableta,2024,Diciembre 25,0.0,0
010.000.5325.00,Hidalgo,Almacen Estatal de Hidalgo,2024-12-25 00:00:00-06,Maraviroc 300 Mg,tableta,2024,Diciembre 25,0.0,0
010.000.5259.00,Hidalgo,Almacen Estatal de Hidalgo,2024-12-25 00:00:00-06,Nevirapina Suspension,suspension,2024,Diciembre 25,0.0,0
010.000.5280.00,Hidalgo,Almacen Estatal de Hidalgo,2024-12-25 00:00:00-06,Raltegravir 400 Mg,comprimidos,2024,Diciembre 25,0.0,0
010.000.5281.01,Hidalgo,Almacen Estatal de Hidalgo,2024-12-25 00:00:00-06,Ritonavir 100 Mg (Tabletas),tabletas,2024,Diciembre 25,0.0,0
010.000.4277.00,Hidalgo,Almacen Estatal de Hidalgo,2024-12-25 00:00:00-06,Tenofovir 300 Mg,capsulas,2024,Diciembre 25,0.0,0
010.000.5273.00,Hidalgo,Almacen Estatal de Hidalgo,2024-12-25 00:00:00-06,Zidovudina Solucion,suspension,2024,Diciembre 25,0.0,0
010.000.6121.00,Hidalgo,Almacen Estatal de Hidalgo,2024-12-25 00:00:00-06,Zidovudina Solución Inyectable 200 Mg,solución inyectable,2024,Diciembre 25,0.0,0
010.000.4371.00,Guerrero,Capasits - Acapulco,2024-12-25 00:00:00-06,"Abacavir 600 Mg, Lamivudina 300 Mg",tableta,2024,Diciembre 25,3.0,3
010.000.4272.00,Guerrero,Capasits - Acapulco,2024-12-25 00:00:00-06,Abacavir Solucion,ml,2024,Diciembre 25,0.0,0
010.000.4273.00,Guerrero,Capasits - Acapulco,2024-12-25 00:00:00-06,Abacavir Tableta,tableta,2024,Diciembre 25,0.0,0
010.000.6203.00,Guerrero,Capasits - Acapulco,2024-12-25 00:00:00-06,"Bictegravir 50 Mg, Emtricitabina 200 Mg, Tenofovir Alafenamida 25 Mg",envase,2024,Diciembre 25,1368.0,1368
010.000.5862.00,Guerrero,Capasits - Acapulco,2024-12-25 00:00:00-06,Darunavir 150 Mg,comprimidos,2024,Diciembre 25,0.0,0
010.000.5860.01,Guerrero,Capasits - Acapulco,2024-12-25 00:00:00-06,Darunavir 400 Mg,tableta,2024,Diciembre 25,0.0,0
010.000.4289.01,Guerrero,Capasits - Acapulco,2024-12-25 00:00:00-06,Darunavir 600 Mg,tableta,2024,Diciembre 25,8.0,8
010.000.5861.00,Guerrero,Capasits - Acapulco,2024-12-25 00:00:00-06,Darunavir 75 Mg,comprimidos,2024,Diciembre 25,0.0,0
010.000.6098.00,Guerrero,Capasits - Acapulco,2024-12-25 00:00:00-06,"Darunavir 800 Mg, Cobicistat 150 Mg",tableta,2024,Diciembre 25,81.0,81
010.000.6318.00,Guerrero,Capasits - Acapulco,2024-12-25 00:00:00-06,Dolutegravir 10 Mg,tableta,2024,Diciembre 25,10.0,3
010.000.6010.00,Guerrero,Capasits - Acapulco,2024-12-25 00:00:00-06,Dolutegravir 50 Mg,tableta,2024,Diciembre 25,113.0,96
010.000.6108.00,Guerrero,Capasits - Acapulco,2024-12-25 00:00:00-06,"Dolutegravir 50 Mg, Abacavir 600 Mg, Lamivudina 300 Mg",tableta,2024,Diciembre 25,45.0,45
010.000.7026.00,Guerrero,Capasits - Acapulco,2024-12-25 00:00:00-06,"Dolutegravir 50 Mg, Lamivudina 300 Mg",tableta,2024,Diciembre 25,10.0,10
010.000.7106.00,Guerrero,Capasits - Acapulco,2024-12-25 00:00:00-06,Dolutegravir 5Mg Tableta Dispersable,tableta,2024,Diciembre 25,8.0,3
010.000.6320.00,Guerrero,Capasits - Acapulco,2024-12-25 00:00:00-06,Doravirina 100 Mg,tableta,2024,Diciembre 25,1.0,1
010.000.4370.00,Guerrero,Capasits - Acapulco,2024-12-25 00:00:00-06,Efavirenz 600 Mg,tableta,2024,Diciembre 25,1.0,1
010.000.5640.01,Guerrero,Capasits - Acapulco,2024-12-25 00:00:00-06,"Efavirenz 600 Mg, Emtricitabina 200 Mg, Tenofovir Succinato 245 Mg - Tableta",tableta,2024,Diciembre 25,0.0,0
010.000.6162.00,Guerrero,Capasits - Acapulco,2024-12-25 00:00:00-06,"Emtricitabina 200 Mg, Tenofovir Alafenamida 10 Mg",tableta,2024,Diciembre 25,4.0,4
010.000.6163.00,Guerrero,Capasits - Acapulco,2024-12-25 00:00:00-06,"Emtricitabina 200 Mg, Tenofovir Alafenamida 25 Mg",tabletas,2024,Diciembre 25,6.0,6
010.000.4396.01,Guerrero,Capasits - Acapulco,2024-12-25 00:00:00-06,"Emtricitabina 200 Mg, Tenofovir Succinato 245 Mg - Tableta",tableta,2024,Diciembre 25,131.0,131
010.000.4269.01,Guerrero,Capasits - Acapulco,2024-12-25 00:00:00-06,Enfuvirtida 108 Mg,caja,2024,Diciembre 25,0.0,0
010.000.6074.00,Guerrero,Capasits - Acapulco,2024-12-25 00:00:00-06,Etravirina 200 Mg,tableta,2024,Diciembre 25,3.0,3
010.000.5282.01,Guerrero,Capasits - Acapulco,2024-12-25 00:00:00-06,Lamivudina 150 Mg,tableta,2024,Diciembre 25,4.0,4
010.000.4268.00,Guerrero,Capasits - Acapulco,2024-12-25 00:00:00-06,"Lamivudina 150 Mg, Zidovudina 300 Mg",tableta,2024,Diciembre 25,4.0,4
010.000.4271.00,Guerrero,Capasits - Acapulco,2024-12-25 00:00:00-06,Lamivudina Solucion,suspension,2024,Diciembre 25,12.0,6
010.000.5286.00,Guerrero,Capasits - Acapulco,2024-12-25 00:00:00-06,"Lopinavir 100 Mg, Ritonavir 25 Mg",tableta,2024,Diciembre 25,0.0,0
010.000.5288.00,Guerrero,Capasits - Acapulco,2024-12-25 00:00:00-06,"Lopinavir 200 Mg, Ritonavir 50 Mg",capsulas,2024,Diciembre 25,4.0,4
010.000.5276.00,Guerrero,Capasits - Acapulco,2024-12-25 00:00:00-06,"Lopinavir 8.0 G, Ritonavir 2.0 G - Solucion",ml,2024,Diciembre 25,0.0,0
010.000.5324.00,Guerrero,Capasits - Acapulco,2024-12-25 00:00:00-06,Maraviroc 150 Mg,tableta,2024,Diciembre 25,0.0,0
010.000.5325.00,Guerrero,Capasits - Acapulco,2024-12-25 00:00:00-06,Maraviroc 300 Mg,tableta,2024,Diciembre 25,0.0,0
010.000.5259.00,Guerrero,Capasits - Acapulco,2024-12-25 00:00:00-06,Nevirapina Suspension,suspension,2024,Diciembre 25,0.0,0
010.000.5280.00,Guerrero,Capasits - Acapulco,2024-12-25 00:00:00-06,Raltegravir 400 Mg,comprimidos,2024,Diciembre 25,2.0,2
010.000.5281.01,Guerrero,Capasits - Acapulco,2024-12-25 00:00:00-06,Ritonavir 100 Mg (Tabletas),tabletas,2024,Diciembre 25,16.0,8
010.000.4277.00,Guerrero,Capasits - Acapulco,2024-12-25 00:00:00-06,Tenofovir 300 Mg,capsulas,2024,Diciembre 25,0.0,0
010.000.5273.00,Guerrero,Capasits - Acapulco,2024-12-25 00:00:00-06,Zidovudina Solucion,suspension,2024,Diciembre 25,24.0,6
010.000.6121.00,Guerrero,Capasits - Acapulco,2024-12-25 00:00:00-06,Zidovudina Solución Inyectable 200 Mg,solución inyectable,2024,Diciembre 25,0.0,0
010.000.4371.00,Guerrero,Capasits - Chilpancingo,2024-12-25 00:00:00-06,"Abacavir 600 Mg, Lamivudina 300 Mg",tableta,2024,Diciembre 25,0.0,0
010.000.4272.00,Guerrero,Capasits - Chilpancingo,2024-12-25 00:00:00-06,Abacavir Solucion,ml,2024,Diciembre 25,0.0,0
010.000.4273.00,Guerrero,Capasits - Chilpancingo,2024-12-25 00:00:00-06,Abacavir Tableta,tableta,2024,Diciembre 25,0.0,0
010.000.6203.00,Guerrero,Capasits - Chilpancingo,2024-12-25 00:00:00-06,"Bictegravir 50 Mg, Emtricitabina 200 Mg, Tenofovir Alafenamida 25 Mg",envase,2024,Diciembre 25,616.0,616
010.000.5862.00,Guerrero,Capasits - Chilpancingo,2024-12-25 00:00:00-06,Darunavir 150 Mg,comprimidos,2024,Diciembre 25,0.0,0
010.000.5860.01,Guerrero,Capasits - Chilpancingo,2024-12-25 00:00:00-06,Darunavir 400 Mg,tableta,2024,Diciembre 25,0.0,0
010.000.4289.01,Guerrero,Capasits - Chilpancingo,2024-12-25 00:00:00-06,Darunavir 600 Mg,tableta,2024,Diciembre 25,3.0,3
010.000.5861.00,Guerrero,Capasits - Chilpancingo,2024-12-25 00:00:00-06,Darunavir 75 Mg,comprimidos,2024,Diciembre 25,0.0,0
010.000.6098.00,Guerrero,Capasits - Chilpancingo,2024-12-25 00:00:00-06,"Darunavir 800 Mg, Cobicistat 150 Mg",tableta,2024,Diciembre 25,16.0,16
010.000.6318.00,Guerrero,Capasits - Chilpancingo,2024-12-25 00:00:00-06,Dolutegravir 10 Mg,tableta,2024,Diciembre 25,0.0,0
010.000.6010.00,Guerrero,Capasits - Chilpancingo,2024-12-25 00:00:00-06,Dolutegravir 50 Mg,tableta,2024,Diciembre 25,11.0,11
010.000.6108.00,Guerrero,Capasits - Chilpancingo,2024-12-25 00:00:00-06,"Dolutegravir 50 Mg, Abacavir 600 Mg, Lamivudina 300 Mg",tableta,2024,Diciembre 25,11.0,11
010.000.7026.00,Guerrero,Capasits - Chilpancingo,2024-12-25 00:00:00-06,"Dolutegravir 50 Mg, Lamivudina 300 Mg",tableta,2024,Diciembre 25,6.0,6
010.000.7106.00,Guerrero,Capasits - Chilpancingo,2024-12-25 00:00:00-06,Dolutegravir 5Mg Tableta Dispersable,tableta,2024,Diciembre 25,3.0,1
010.000.6320.00,Guerrero,Capasits - Chilpancingo,2024-12-25 00:00:00-06,Doravirina 100 Mg,tableta,2024,Diciembre 25,0.0,0
010.000.4370.00,Guerrero,Capasits - Chilpancingo,2024-12-25 00:00:00-06,Efavirenz 600 Mg,tableta,2024,Diciembre 25,1.0,1
010.000.5640.01,Guerrero,Capasits - Chilpancingo,2024-12-25 00:00:00-06,"Efavirenz 600 Mg, Emtricitabina 200 Mg, Tenofovir Succinato 245 Mg - Tableta",tableta,2024,Diciembre 25,0.0,0
010.000.6162.00,Guerrero,Capasits - Chilpancingo,2024-12-25 00:00:00-06,"Emtricitabina 200 Mg, Tenofovir Alafenamida 10 Mg",tableta,2024,Diciembre 25,0.0,0
010.000.6163.00,Guerrero,Capasits - Chilpancingo,2024-12-25 00:00:00-06,"Emtricitabina 200 Mg, Tenofovir Alafenamida 25 Mg",tabletas,2024,Diciembre 25,0.0,0
010.000.4396.01,Guerrero,Capasits - Chilpancingo,2024-12-25 00:00:00-06,"Emtricitabina 200 Mg, Tenofovir Succinato 245 Mg - Tableta",tableta,2024,Diciembre 25,10.0,10
010.000.4269.01,Guerrero,Capasits - Chilpancingo,2024-12-25 00:00:00-06,Enfuvirtida 108 Mg,caja,2024,Diciembre 25,0.0,0
010.000.6074.00,Guerrero,Capasits - Chilpancingo,2024-12-25 00:00:00-06,Etravirina 200 Mg,tableta,2024,Diciembre 25,0.0,0
010.000.5282.01,Guerrero,Capasits - Chilpancingo,2024-12-25 00:00:00-06,Lamivudina 150 Mg,tableta,2024,Diciembre 25,0.0,0
010.000.4268.00,Guerrero,Capasits - Chilpancingo,2024-12-25 00:00:00-06,"Lamivudina 150 Mg, Zidovudina 300 Mg",tableta,2024,Diciembre 25,3.0,3
010.000.4271.00,Guerrero,Capasits - Chilpancingo,2024-12-25 00:00:00-06,Lamivudina Solucion,suspension,2024,Diciembre 25,0.0,0
